Timestamp,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-08-13,28.5775,55.65739130434783,9.296666666666667,2.2175,5.6675,27.705,5.442083333333334,54.51291666666666,Satisfactory
2025-08-14,37.96125,63.227916666666665,16.26875,2.2087499999999998,6.485833333333333,29.4225,5.609166666666667,63.227916666666665,Satisfactory
2025-08-15,38.97875,55.19375,11.52375,3.72,6.25125,26.140416666666667,5.776666666666666,55.19375,Satisfactory
2025-08-16,30.552083333333332,46.352916666666665,7.8625,2.0212499999999998,6.163333333333333,21.62625,5.9437500000000005,46.352916666666665,Good
2025-08-17,36.55083333333334,39.3325,9.824166666666667,2.61,6.076666666666667,25.699166666666667,6.110833333333333,39.8975,Good
2025-08-18,27.107083333333335,41.102,8.9325,2.4291666666666667,5.37125,22.349999999999998,6.278333333333333,38.844166666666666,Good
2025-08-19,25.549166666666665,56.82791666666666,10.244166666666667,2.3366666666666664,5.465416666666666,20.04625,6.445833333333333,56.82791666666666,Satisfactory
2025-08-20,32.892500000000005,73.84625,11.732083333333334,2.92375,5.853750000000001,17.50125,6.612916666666667,73.84625,Satisfactory
2025-08-21,38.39875,72.75208333333333,9.7325,2.1304166666666666,6.660833333333334,15.307916666666666,6.78,72.75208333333333,Satisfactory
2025-08-22,35.979166666666664,57.252272727272725,8.264166666666666,2.1508333333333334,7.03125,17.3225,6.947500000000001,55.57333333333333,Satisfactory
2025-08-23,37.685833333333335,69.9675,11.337083333333332,2.549166666666667,6.90625,23.61375,7.114583333333333,69.9675,Satisfactory
2025-08-24,40.8905,84.48086956521739,10.626666666666667,1.8933333333333333,10.182916666666667,16.520416666666666,7.281666666666666,82.57958333333333,Satisfactory
2025-08-25,13.863750000000001,361.7070833333333,3.4320833333333334,1.4208333333333334,7.149583333333333,14.85875,7.449166666666667,361.7070833333333,Very Poor
2025-08-26,40.56428571428572,169.15375,10.665833333333333,2.1529166666666666,7.545416666666667,24.549166666666668,7.61625,169.15375,Moderate
2025-08-27,43.0335,150.73833333333332,9.269166666666667,2.59375,7.5370833333333325,23.885833333333334,7.783333333333334,150.73833333333332,Moderate
2025-08-28,34.60333333333333,76.05083333333333,8.866666666666667,2.4854166666666666,6.6937500000000005,24.593333333333334,7.950833333333333,76.05083333333333,Satisfactory
2025-08-29,35.84791666666667,81.41916666666667,11.526666666666666,2.7091666666666665,6.949583333333333,24.599999999999998,8.117916666666666,81.41916666666667,Satisfactory
2025-08-30,34.999583333333334,75.63833333333334,10.319166666666666,2.7062500000000003,7.358333333333333,15.07,8.285416666666666,75.63833333333334,Satisfactory
2025-08-31,34.165,53.7875,7.906666666666666,2.0279166666666666,8.11,17.789583333333333,8.4525,53.7875,Satisfactory
2025-09-01,12.805,82.4391304347826,3.6008333333333336,1.0608333333333333,4.374583333333333,14.80913043478261,8.62,80.12,Satisfactory
2025-09-02,36.632083333333334,110.74000000000001,9.448333333333332,2.5283333333333333,6.65625,29.43958333333333,8.787083333333333,110.74000000000001,Moderate
2025-09-03,29.83666666666667,64.81833333333334,8.485833333333334,2.375,6.382083333333333,22.794166666666666,8.954166666666667,64.81833333333334,Satisfactory
2025-09-04,36.887499999999996,78.70083333333334,8.77875,1.9791666666666667,6.802916666666667,25.452083333333334,9.121666666666666,78.70083333333334,Satisfactory
2025-09-05,39.593333333333334,62.70041666666666,8.047916666666667,1.8508333333333333,7.294583333333333,26.866249999999997,9.28875,62.70041666666666,Satisfactory
2025-09-06,42.8675,60.38666666666666,8.097083333333334,3.7504166666666667,7.624583333333334,22.484166666666667,9.456249999999999,60.38666666666666,Satisfactory
2025-09-07,62.18958333333333,76.22416666666668,8.78,4.000416666666667,7.79,18.041666666666668,9.622916666666667,76.22416666666668,Satisfactory
