Timestamp,NO,NOx,Benzene,Toluene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,RF,TOT-RF,SR,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2023-11-02 12:00:00,3.85,13.31,2.38,16.94,1.25,1.66,28.58,67.78,0.57,224.03,0.0,0.0,83.6,88.07,102.14,24.13,11.62,3.43,12.0,70.33,102.14,Moderate
2023-11-02 13:00:00,3.83,13.19,2.35,16.93,1.25,1.66,28.63,67.76,0.56,220.39,0.0,0.0,83.34,85.69,100.345,23.91,11.44,3.3,15.7,74.03,85.69,Satisfactory
2023-11-02 14:00:00,3.81,13.03,2.32,16.87,1.25,1.66,28.67,67.77,0.56,219.53,0.0,0.0,84.08,83.88,98.55,23.6,11.28,3.25,20.72,77.21,98.55,Satisfactory
2023-11-02 15:00:00,3.83,12.97,2.3,16.87,1.25,1.66,28.73,67.66,0.55,229.93,0.0,0.0,84.82,82.07,97.09,23.42,11.11,3.26,26.05,76.51,97.09,Satisfactory
2023-11-02 16:00:00,3.83,12.89,2.28,16.87,1.24,1.65,28.76,67.56,0.56,227.21,0.0,0.0,84.66,80.3,96.03,23.24,10.93,3.3,31.95,71.26,96.03,Satisfactory
2023-11-02 17:00:00,3.84,12.7,2.23,16.85,1.23,1.62,28.8,67.42,0.57,228.18,0.0,0.0,84.66,76.31,93.92,22.78,10.76,3.33,38.78,63.72,93.92,Satisfactory
2023-11-02 18:00:00,3.84,12.43,2.18,16.75,1.21,1.6,28.84,67.56,0.58,225.4,0.0,0.0,84.66,69.69,91.62,22.15,10.65,3.35,45.5,57.3,91.62,Satisfactory
2023-11-02 19:00:00,3.82,12.0,2.11,16.57,1.15,1.53,28.87,67.86,0.59,221.46,0.0,0.0,84.65,68.23,90.3,21.18,10.53,3.38,50.375,53.82,90.3,Satisfactory
2023-11-02 20:00:00,3.79,11.35,2.02,16.3,1.07,1.4,28.89,68.24,0.6,218.39,0.0,0.0,84.65,66.84,88.93,19.71,10.41,3.43,55.25,51.06,88.93,Satisfactory
2023-11-02 21:00:00,3.75,10.63,1.87,15.83,0.95,1.21,28.93,68.39,0.61,213.51,0.0,0.0,84.65,65.03,87.04,18.08,10.3,3.47,59.35,48.09,87.04,Satisfactory
2023-11-02 22:00:00,3.73,10.08,1.73,15.45,0.84,1.03,28.97,68.4,0.61,210.0,0.0,0.0,84.65,63.3,84.42,16.83,10.12,3.48,62.06,45.55,84.42,Satisfactory
2023-11-02 23:00:00,3.66,9.38,1.59,15.04,0.72,0.86,29.01,68.34,0.61,209.94,0.0,0.0,84.65,60.84,81.25,15.31,9.96,3.48,62.04,42.46,81.25,Satisfactory
2023-11-03 00:00:00,3.66,9.33,1.49,14.89,0.66,0.77,29.05,68.43,0.6,209.18,0.0,0.0,84.65,58.29,77.59,15.2,10.01,3.48,57.45,39.21,77.59,Satisfactory
2023-11-03 01:00:00,3.68,9.33,1.48,14.97,0.67,0.77,29.07,68.54,0.6,209.43,0.0,0.0,84.65,57.12,76.75,15.15,10.0,3.47,51.05,37.77,76.75,Satisfactory
2023-11-03 02:00:00,3.71,9.31,1.45,14.98,0.67,0.76,29.09,68.67,0.59,210.74,0.0,0.0,84.65,56.21,76.07,15.05,9.96,3.46,48.61,34.65,76.07,Satisfactory
2023-11-03 03:00:00,3.72,9.32,1.43,15.0,0.67,0.76,29.11,68.91,0.6,211.62,0.0,0.0,84.65,55.12,74.7,15.05,9.98,3.44,41.8,31.88,74.7,Satisfactory
2023-11-03 04:00:00,3.73,9.34,1.41,14.98,0.67,0.76,29.14,69.19,0.59,209.73,0.0,0.0,84.65,53.6,73.6,15.07,9.99,3.42,34.77,28.23,73.6,Satisfactory
2023-11-03 05:00:00,3.74,9.34,1.4,14.97,0.67,0.76,29.15,69.44,0.58,205.5,0.0,0.0,84.65,52.07,72.65,15.06,9.99,3.4,26.89,25.01,72.65,Satisfactory
2023-11-03 06:00:00,3.77,9.35,1.38,14.99,0.67,0.76,29.17,69.72,0.58,207.28,0.0,0.0,84.44,50.775,70.9,15.03,9.98,3.39,19.16,22.68,70.9,Satisfactory
2023-11-03 07:00:00,3.79,9.38,1.37,15.04,0.67,0.76,29.19,70.02,0.57,207.45,0.0,0.0,84.64,49.48,70.29,15.05,9.78,3.36,13.45,23.45,70.29,Satisfactory
2023-11-03 08:00:00,3.8,9.26,1.34,15.08,0.67,0.76,29.21,70.46,0.57,201.5,0.0,0.0,85.11,47.36,68.58,14.75,7.24,3.31,10.52,27.41,68.58,Satisfactory
2023-11-03 09:00:00,3.8,9.04,1.3,15.09,0.66,0.75,29.21,70.83,0.57,198.01,0.0,0.0,84.31,44.19,65.92,14.24,5.79,3.33,9.32,31.31,65.92,Satisfactory
2023-11-03 10:00:00,3.79,8.87,1.42,15.05,0.67,0.76,29.21,71.13,0.56,192.42,0.0,0.0,82.32,42.39,64.15,13.86,5.04,3.32,8.3,35.49,64.15,Satisfactory
2023-11-03 11:00:00,3.84,9.0,1.41,14.87,0.68,0.76,29.17,71.55,0.54,180.34,0.0,0.0,75.35,42.84,63.85,13.89,4.71,3.39,7.52,41.17,63.85,Satisfactory
2023-11-03 12:00:00,3.9,9.16,1.41,14.72,0.7,0.77,29.15,71.79,0.52,173.85,0.0,0.0,70.99,42.86,62.74,14.12,4.57,3.43,6.76,48.69,62.74,Satisfactory
2023-11-03 13:00:00,3.92,9.24,1.42,14.66,0.71,0.78,29.15,71.84,0.51,173.92,0.0,0.0,71.3,42.98,62.71,14.26,4.43,3.53,6.27,55.62,62.71,Satisfactory
2023-11-03 14:00:00,3.94,9.39,1.41,14.68,0.72,0.78,29.12,72.02,0.5,173.84,0.0,0.0,68.38,42.66,63.11,14.52,4.33,3.59,5.4,60.55,63.11,Satisfactory
2023-11-03 15:00:00,3.94,9.47,1.42,14.8,0.72,0.79,29.1,72.23,0.5,166.95,0.0,0.0,68.33,42.37,63.12,14.72,4.24,3.57,4.5,62.01,63.12,Satisfactory
2023-11-03 16:00:00,3.93,9.48,1.42,14.94,0.73,0.79,29.1,72.39,0.51,163.51,0.0,0.0,68.57,42.13,63.53,14.76,4.16,3.52,4.2,61.54,63.53,Satisfactory
2023-11-03 17:00:00,3.89,9.29,1.4,14.99,0.72,0.78,29.1,72.61,0.51,164.48,0.0,0.0,68.57,42.01,62.9,14.4,4.08,3.46,3.24,59.5,62.9,Satisfactory
2023-11-03 18:00:00,3.9,9.4,1.39,15.02,0.63,0.72,29.1,72.72,0.51,164.35,0.0,0.0,68.57,41.28,60.47,14.61,3.95,3.38,4.29,55.29,60.47,Satisfactory
2023-11-03 19:00:00,3.93,9.5,1.39,15.09,0.63,0.74,29.11,72.7,0.51,165.27,0.0,0.0,68.58,40.2,59.44,14.78,3.87,3.32,4.88,49.739999999999995,59.44,Satisfactory
2023-11-03 20:00:00,3.96,9.62,1.38,15.14,0.62,0.74,29.12,72.63,0.51,164.64,0.0,0.0,68.58,38.95,58.47,15.04,3.8,3.24,5.64,44.19,58.47,Satisfactory
2023-11-03 21:00:00,3.98,9.76,1.38,15.22,0.63,0.77,29.12,72.63,0.51,165.74,0.0,0.0,68.58,38.01,57.62,15.33,3.69,3.18,7.1,37.86,57.62,Satisfactory
2023-11-03 22:00:00,4.03,9.97,1.39,15.27,0.65,0.8,29.11,72.78,0.51,169.72,0.0,0.0,68.58,36.78,56.92,15.72,3.6,3.13,9.57,31.18,56.92,Satisfactory
2023-11-03 23:00:00,4.06,10.1,1.42,15.49,0.68,0.85,29.12,72.78,0.51,167.85,0.0,0.0,68.58,35.53,56.4,15.96,3.6,3.09,12.1,26.65,56.4,Satisfactory
2023-11-04 00:00:00,4.09,10.16,1.41,15.5,0.69,0.86,29.15,72.7,0.51,168.51,0.0,0.0,68.58,34.05,55.82,16.05,3.53,3.04,15.08,22.04,55.82,Satisfactory
2023-11-04 01:00:00,4.21,10.4,1.4,15.58,0.69,0.87,29.17,72.69,0.52,173.88,0.0,0.0,68.58,32.66,54.91,16.39,3.48,2.99,18.52,18.1,54.91,Satisfactory
2023-11-04 02:00:00,4.29,10.57,1.41,15.62,0.69,0.88,29.19,72.67,0.52,173.54,0.0,0.0,68.58,31.81,54.91,16.64,3.44,2.95,21.88,16.86,54.91,Satisfactory
2023-11-04 03:00:00,4.33,10.68,1.41,15.63,0.68,0.88,29.2,72.64,0.52,176.37,0.0,0.0,68.58,31.48,54.96,16.83,3.37,2.92,26.31,14.51,54.96,Satisfactory
2023-11-04 04:00:00,4.38,10.79,1.43,15.68,0.68,0.89,29.2,72.62,0.53,176.14,0.0,0.0,68.58,31.52,54.98,16.98,3.32,2.91,31.78,11.86,54.98,Satisfactory
2023-11-04 05:00:00,4.44,10.93,1.46,15.77,0.69,0.9,29.21,72.64,0.53,178.62,0.0,0.0,68.58,31.64,55.01,17.18,3.27,2.9,37.66,9.62,55.01,Satisfactory
2023-11-04 06:00:00,4.55,11.06,1.48,15.93,0.71,0.91,29.21,72.66,0.53,176.65,0.0,0.0,68.76,32.1,55.55,17.28,3.2,2.89,44.38,9.44,55.55,Satisfactory
2023-11-04 07:00:00,4.61,11.15,1.51,16.06,0.72,0.93,29.19,72.68,0.54,177.43,0.0,0.0,68.03,32.6,55.99,17.38,3.06,2.89,50.900000000000006,11.04,55.99,Satisfactory
2023-11-04 08:00:00,4.63,11.27,1.53,16.13,0.73,0.94,29.16,72.78,0.53,174.36,0.0,0.0,65.95,32.76,56.45,17.62,2.99,2.88,57.42,15.45,57.42,Satisfactory
2023-11-04 09:00:00,4.59,11.28,1.54,16.19,0.74,0.95,29.13,73.07,0.52,174.9,0.0,0.0,62.09,33.36,56.93,17.73,2.94,2.79,67.83,22.17,67.83,Satisfactory
2023-11-04 10:00:00,4.6,11.41,1.43,16.29,0.73,0.95,29.1,73.34,0.52,171.21,0.0,0.0,60.95,33.72,57.64,18.02,2.89,2.79,76.94,30.19,76.94,Satisfactory
2023-11-04 11:00:00,4.6,11.49,1.46,16.44,0.74,0.96,29.08,73.54,0.52,169.65,0.0,0.0,60.9,33.52,59.06,18.2,2.87,2.83,88.76,40.52,88.76,Satisfactory
2023-11-04 12:00:00,4.59,11.53,1.48,16.67,0.76,0.97,29.04,73.81,0.52,172.49,0.0,0.0,59.17,34.0,61.17,18.32,2.88,2.89,99.75,50.13,99.75,Satisfactory
2023-11-04 13:00:00,4.58,11.53,1.49,16.69,0.76,0.97,29.03,74.08,0.51,164.12,0.0,0.0,58.89,34.8,62.2,18.33,2.89,2.89,102.31,59.74,102.31,Moderate
2023-11-04 14:00:00,4.58,11.53,1.51,16.68,0.77,0.98,29.04,74.18,0.52,167.41,0.0,0.0,61.94,35.86,62.47,18.33,2.91,2.89,105.59,67.87,105.59,Moderate
2023-11-04 15:00:00,4.57,11.5,1.52,16.64,0.78,0.98,28.97,74.55,0.53,166.26,0.0,0.0,60.93,36.69,63.16,18.27,2.9,2.9,110.96,72.39,110.96,Moderate
2023-11-04 16:00:00,4.57,11.48,1.54,16.55,0.79,0.98,28.85,75.09,0.53,167.59,0.0,0.0,60.45,37.32,63.3,18.25,2.91,2.92,117.13,73.68,117.13,Moderate
2023-11-04 17:00:00,4.58,11.51,1.56,16.51,0.8,0.99,28.74,75.45,0.54,171.68,0.01,0.01,60.45,38.01,63.68,18.3,2.91,2.92,123.32,71.75,123.32,Moderate
2023-11-04 18:00:00,4.56,11.18,1.5,16.26,0.74,0.92,28.57,76.06,0.55,177.03,0.03,0.03,60.45,38.45,64.67,17.56,2.89,2.93,129.09,67.85,129.09,Moderate
2023-11-04 19:00:00,4.77,11.58,1.45,16.08,0.69,0.85,28.42,76.71,0.56,185.67,0.03,0.03,60.45,37.82,63.39,18.1,2.86,2.93,135.07,57.63,135.07,Moderate
2023-11-04 20:00:00,4.89,11.56,1.45,15.98,0.68,0.83,28.31,77.28,0.58,194.42,0.03,0.03,60.45,38.08,62.31,17.81,2.83,2.93,141.41,49.5,141.41,Moderate
2023-11-04 21:00:00,5.01,11.52,1.43,15.79,0.65,0.78,28.19,77.81,0.58,200.21,0.03,0.03,60.45,37.8,61.66,17.48,2.81,2.92,148.19,41.64,148.19,Moderate
2023-11-04 22:00:00,5.09,11.38,1.39,15.6,0.62,0.73,28.09,78.19,0.59,199.53,0.03,0.03,60.45,37.32,60.43,17.01,2.78,2.92,155.05,33.85,155.05,Moderate
2023-11-04 23:00:00,5.14,11.23,1.35,15.28,0.58,0.66,27.99,78.64,0.6,201.27,0.03,0.03,60.45,36.97,59.28,16.56,2.67,2.92,155.49,28.12,155.49,Moderate
2023-11-05 00:00:00,5.13,11.05,1.32,15.07,0.55,0.61,27.91,78.99,0.62,200.08,0.03,0.03,60.45,37.02,58.42,16.15,2.7,2.93,147.53,23.78,147.53,Moderate
2023-11-05 01:00:00,5.04,10.79,1.3,14.83,0.53,0.58,27.84,79.14,0.62,192.43,0.03,0.03,60.44,37.07,58.09,15.73,2.76,2.93,139.7,20.39,139.7,Moderate
2023-11-05 02:00:00,5.07,10.78,1.28,14.72,0.53,0.57,27.8,79.28,0.62,196.71,0.03,0.03,60.44,37.06,56.97,15.62,2.82,2.92,132.9,16.11,132.9,Moderate
2023-11-05 03:00:00,5.14,10.8,1.27,14.64,0.53,0.56,27.77,79.45,0.63,193.52,0.03,0.03,60.44,36.33,56.59,15.56,2.88,2.94,125.33,15.98,125.33,Moderate
2023-11-05 04:00:00,5.12,10.72,1.23,14.52,0.52,0.55,27.74,79.55,0.64,195.39,0.03,0.03,60.44,35.36,55.92,15.41,2.95,2.96,117.77,14.75,117.77,Moderate
2023-11-05 05:00:00,5.15,10.68,1.19,14.35,0.51,0.53,27.7,79.59,0.64,197.61,0.03,0.03,60.42,33.95,54.68,15.25,3.01,3.01,110.28,14.19,110.28,Moderate
2023-11-05 06:00:00,5.13,10.59,1.15,14.11,0.49,0.51,27.64,79.79,0.63,193.27,0.03,0.03,59.99,32.55,53.08,15.09,3.07,3.04,102.95,13.84,102.95,Moderate
2023-11-05 07:00:00,5.17,10.58,1.11,13.91,0.47,0.49,27.59,80.1,0.63,190.56,0.03,0.03,60.54,31.13,51.125,14.98,3.2,3.05,104.865,13.49,31.13,Good
2023-11-05 08:00:00,5.24,10.65,1.09,13.82,0.46,0.48,27.52,80.43,0.65,198.87,0.03,0.03,62.58,30.24,49.17,15.01,3.98,3.1,106.78,14.48,106.78,Moderate
2023-11-05 09:00:00,5.29,10.78,1.11,13.74,0.46,0.48,27.49,80.62,0.67,204.03,0.03,0.03,66.6,30.85,49.29,15.21,6.05,3.19,113.78,19.75,113.78,Moderate
2023-11-05 10:00:00,5.31,10.76,1.12,13.59,0.45,0.47,27.46,80.82,0.68,213.33,0.03,0.03,66.85,32.0,49.27,15.13,7.72,3.31,119.81,28.28,119.81,Moderate
2023-11-05 11:00:00,5.32,10.68,1.11,13.41,0.44,0.45,27.45,80.84,0.69,219.48,0.03,0.03,70.9,32.76,48.12,14.93,8.14,3.37,126.64,36.78,126.64,Moderate
2023-11-05 12:00:00,5.33,10.63,1.09,13.11,0.4,0.43,27.42,81.0,0.71,226.05,0.03,0.03,69.99,32.57,46.56,14.78,8.3,3.39,127.47,43.97,127.47,Moderate
2023-11-05 13:00:00,5.33,10.68,1.08,13.04,0.38,0.42,27.33,81.47,0.71,236.8,0.03,0.03,63.94,32.14,45.52,14.92,8.39,3.44,123.63,51.27,123.63,Moderate
2023-11-05 14:00:00,5.33,10.84,1.11,13.05,0.38,0.42,27.23,82.02,0.71,237.52,0.03,0.03,62.31,32.26,45.43,15.26,8.48,3.49,119.61,58.48,119.61,Moderate
2023-11-05 15:00:00,5.34,10.91,1.12,13.03,0.37,0.42,27.25,82.0,0.69,248.35,0.03,0.03,63.04,32.97,44.99,15.43,8.59,3.5,114.7,64.68,114.7,Moderate
2023-11-05 16:00:00,5.37,11.03,1.11,12.96,0.35,0.41,27.3,81.91,0.69,255.96,0.03,0.03,63.27,33.75,44.51,15.65,8.68,3.51,109.32,66.89,109.32,Moderate
2023-11-05 17:00:00,5.38,10.98,1.09,12.84,0.33,0.39,27.3,81.71,0.69,246.39,0.02,0.02,63.27,34.38,43.88,15.52,8.74,3.54,103.14,67.22,103.14,Moderate
2023-11-05 18:00:00,5.38,11.06,1.1,12.81,0.33,0.39,27.36,81.22,0.67,241.1,0.0,0.0,63.27,34.58,42.83,15.69,8.77,3.59,87.33,63.81,87.33,Satisfactory
2023-11-05 19:00:00,5.18,10.72,1.13,12.86,0.36,0.42,27.44,80.76,0.65,235.22,0.0,0.0,63.27,35.21,43.21,15.28,8.81,3.65,59.75,58.16,59.75,Satisfactory
2023-11-05 20:00:00,5.08,10.86,1.16,12.93,0.39,0.46,27.47,80.58,0.64,230.53,0.0,0.0,63.27,35.54,44.05,15.79,8.88,3.69,59.97,51.67,59.97,Satisfactory
2023-11-05 21:00:00,5.08,11.0,1.21,13.02,0.42,0.49,27.51,80.51,0.63,229.15,0.0,0.0,63.27,37.0,45.81,16.15,8.91,3.74,80.92,44.08,80.92,Satisfactory
2023-11-05 22:00:00,5.17,11.15,1.29,13.18,0.47,0.56,27.54,80.53,0.63,231.58,0.0,0.0,63.27,38.82,48.73,16.32,8.96,3.79,93.23,36.76,48.73,Good
2023-11-05 23:00:00,5.24,11.23,1.32,13.26,0.48,0.58,27.57,80.53,0.62,231.11,0.0,0.0,63.27,40.49,50.625,16.38,9.0,3.82,105.54,29.57,105.54,Moderate
2023-11-06 00:00:00,5.27,11.31,1.35,13.33,0.49,0.59,27.59,80.47,0.61,232.83,0.0,0.0,63.27,41.81,52.52,16.5,8.97,3.84,109.81,25.52,109.81,Moderate
2023-11-06 01:00:00,5.27,11.34,1.36,13.36,0.49,0.6,27.62,80.4,0.61,235.05,0.0,0.0,63.27,42.01,53.28,16.57,8.94,3.86,112.88,19.84,112.88,Moderate
2023-11-06 02:00:00,5.16,11.22,1.36,13.39,0.49,0.6,27.65,80.26,0.62,232.41,0.0,0.0,63.27,42.24,54.14,16.49,8.93,3.89,115.87,16.33,115.87,Moderate
2023-11-06 03:00:00,5.08,11.14,1.36,13.38,0.49,0.6,27.68,80.08,0.61,234.94,0.0,0.0,63.27,43.16,54.72,16.46,8.95,3.93,117.37,14.95,117.37,Moderate
2023-11-06 04:00:00,5.07,11.17,1.36,13.39,0.5,0.6,27.72,79.97,0.61,238.18,0.0,0.0,63.27,44.18,55.75,16.55,8.97,3.95,117.52,14.91,117.52,Moderate
2023-11-06 05:00:00,5.02,11.16,1.37,13.41,0.5,0.6,27.76,79.86,0.62,240.97,0.0,0.0,63.3,45.47,57.36,16.64,8.99,3.97,116.18,16.28,116.18,Moderate
2023-11-06 06:00:00,4.93,11.19,1.38,13.44,0.5,0.6,27.8,79.71,0.64,246.78,0.0,0.0,63.23,47.03,59.12,16.87,9.06,4.02,113.4,18.05,113.4,Moderate
2023-11-06 07:00:00,4.85,11.19,1.41,13.51,0.5,0.6,27.81,79.57,0.64,248.68,0.0,0.0,61.35,48.82,61.34,17.02,9.21,4.1,110.15,21.62,110.15,Moderate
2023-11-06 08:00:00,4.79,11.26,1.5,13.61,0.5,0.61,27.8,79.47,0.65,249.34,0.0,0.0,57.3,51.3,64.74,17.31,10.01,4.19,104.87,26.86,104.87,Moderate
2023-11-06 09:00:00,4.8,11.38,1.59,13.69,0.5,0.62,27.76,79.36,0.68,250.16,0.0,0.0,56.03,55.59,69.44,17.58,9.02,4.2,98.02,35.68,98.02,Satisfactory
2023-11-06 10:00:00,4.8,11.45,1.68,13.74,0.51,0.62,27.76,79.11,0.7,250.59,0.0,0.0,57.85,59.77,73.89,17.74,8.43,4.2,95.54,47.08,95.54,Satisfactory
2023-11-06 11:00:00,4.81,11.52,1.74,13.79,0.51,0.63,27.74,78.92,0.73,257.06,0.0,0.0,57.7,63.87,78.32,17.9,9.32,4.25,85.31,60.1,85.31,Satisfactory
2023-11-06 12:00:00,4.81,11.56,1.79,13.86,0.52,0.63,27.75,78.61,0.75,256.44,0.0,0.0,61.7,68.88,83.41,17.97,10.72,4.31,73.96,73.35,83.41,Satisfactory
2023-11-06 13:00:00,4.81,11.55,1.82,13.93,0.52,0.63,27.78,78.06,0.78,256.81,0.0,0.0,66.03,73.76,87.98,17.95,11.99,4.37,62.48,87.04,87.98,Satisfactory
2023-11-06 14:00:00,4.81,11.49,1.83,13.88,0.51,0.63,27.81,77.46,0.8,261.9,0.0,0.0,66.23,77.91,91.55,17.83,12.82,4.43,53.08,98.82,98.82,Satisfactory
2023-11-06 15:00:00,4.8,11.53,1.85,13.75,0.51,0.62,27.81,77.03,0.82,261.81,0.0,0.0,65.88,81.61,95.77,17.93,13.29,4.48,48.29,111.13,111.13,Moderate
2023-11-06 16:00:00,4.78,11.6,1.89,13.72,0.51,0.63,27.82,76.58,0.82,262.89,0.0,0.0,65.93,85.2,99.92,18.13,13.67,4.54,49.95,117.0,117.0,Moderate
2023-11-06 17:00:00,4.79,12.02,1.95,13.86,0.54,0.68,27.87,76.35,0.79,277.0,0.0,0.0,65.93,89.16,103.79,19.11,13.97,4.59,52.97,111.53,111.53,Moderate
2023-11-06 18:00:00,4.82,12.5,2.08,14.18,0.61,0.79,27.92,76.05,0.79,278.08,0.0,0.0,65.93,94.58,108.34,20.19,14.28,4.63,46.24,101.555,108.34,Moderate
2023-11-06 19:00:00,4.81,12.61,2.21,14.41,0.64,0.85,27.95,75.81,0.79,278.41,0.0,0.0,65.93,102.535,112.72,20.46,14.55,4.69,44.1,91.58,112.72,Moderate
2023-11-06 20:00:00,4.8,12.49,2.25,14.36,0.64,0.83,27.99,75.47,0.79,284.16,0.0,0.0,65.93,110.49,116.39,20.21,14.78,4.77,44.0,83.86,116.39,Moderate
2023-11-06 21:00:00,4.68,12.24,2.27,14.29,0.62,0.81,28.02,75.17,0.79,288.58,0.0,0.0,65.93,119.74,119.06,19.85,14.98,4.84,45.98,75.22,119.74,Moderate
2023-11-06 22:00:00,4.46,11.96,2.26,14.1,0.57,0.75,28.03,74.86,0.78,290.74,0.0,0.0,65.93,128.45,120.95,19.61,15.11,4.93,46.73,67.78,128.45,Moderate
2023-11-06 23:00:00,4.32,11.89,2.3,14.01,0.56,0.73,28.04,74.64,0.78,291.45,0.0,0.0,65.93,138.02,123.21,19.71,15.23,5.03,47.38,59.27,138.02,Moderate
2023-11-07 00:00:00,4.26,11.96,2.34,14.05,0.57,0.74,28.03,74.57,0.77,289.31,0.0,0.0,65.92,147.94,125.36,19.97,15.29,5.14,47.42,51.41,147.94,Moderate
2023-11-07 01:00:00,4.23,12.04,2.4,14.11,0.58,0.76,28.03,74.45,0.76,291.34,0.0,0.0,65.93,159.75,127.87,20.23,15.38,5.24,45.15,48.71,159.75,Moderate
2023-11-07 02:00:00,4.23,12.21,2.51,14.14,0.58,0.76,28.02,74.42,0.76,290.71,0.0,0.0,65.93,170.7,130.4,20.63,15.5,5.31,42.17,46.37,170.7,Moderate
2023-11-07 03:00:00,4.21,12.22,2.61,14.16,0.58,0.76,27.99,74.38,0.76,289.23,0.0,0.0,65.93,180.41,133.09,20.69,15.6,5.37,39.55,44.72,180.41,Moderate
2023-11-07 04:00:00,4.17,12.19,2.68,14.17,0.59,0.77,27.95,74.31,0.76,284.78,0.0,0.0,65.93,190.01,135.43,20.69,15.71,5.43,37.61,42.08,190.01,Moderate
2023-11-07 05:00:00,4.11,12.11,2.74,14.15,0.59,0.77,27.92,74.22,0.75,281.0,0.0,0.0,65.92,198.68,137.34,20.62,15.83,5.48,35.67,40.42,198.68,Moderate
2023-11-07 06:00:00,4.07,12.0,2.79,14.1,0.59,0.77,27.89,74.07,0.75,277.55,0.0,0.0,66.38,203.99,138.87,20.43,15.95,5.53,34.11,39.11,203.99,Poor
2023-11-07 07:00:00,4.03,11.88,2.81,14.02,0.59,0.77,27.87,73.93,0.74,275.49,0.0,0.0,67.52,210.49,139.9,20.24,15.94,5.55,32.78,40.26,210.49,Poor
2023-11-07 08:00:00,3.99,11.72,2.77,13.88,0.58,0.77,27.88,73.71,0.72,273.47,0.0,0.0,69.58,213.3,140.02,19.93,15.2,5.52,31.53,45.51,213.3,Poor
2023-11-07 09:00:00,3.94,11.55,2.72,13.78,0.58,0.76,27.9,73.52,0.69,273.09,0.0,0.0,70.24,213.16,139.4,19.65,16.42,5.49,30.82,52.69,213.16,Poor
2023-11-07 10:00:00,3.9,11.53,2.66,13.79,0.58,0.76,27.91,73.25,0.66,272.73,0.0,0.0,70.49,212.84,139.18,19.67,16.61,5.44,30.23,63.76,212.84,Poor
2023-11-07 11:00:00,3.88,11.74,2.64,13.81,0.58,0.76,27.94,72.77,0.62,272.26,0.0,0.0,72.27,211.21,138.52,20.19,16.26,5.36,29.73,76.96,211.21,Poor
2023-11-07 12:00:00,3.87,11.92,2.64,13.82,0.59,0.76,27.97,72.22,0.6,270.83,0.0,0.0,72.26,210.64,138.02,20.66,15.72,5.27,29.56,90.14,210.64,Poor
2023-11-07 13:00:00,3.85,12.02,2.65,13.81,0.6,0.75,28.02,71.46,0.58,270.32,0.0,0.0,73.54,208.5,137.78,20.91,15.24,5.19,29.02,101.53,208.5,Poor
2023-11-07 14:00:00,3.84,12.01,2.63,13.71,0.6,0.74,28.08,70.75,0.55,268.41,0.0,0.0,74.45,205.59,137.23,20.91,15.17,5.11,28.31,118.35,205.59,Poor
2023-11-07 15:00:00,3.82,12.01,2.62,13.63,0.6,0.74,28.12,70.29,0.53,268.08,0.0,0.0,74.78,203.13,136.46,20.95,15.54,5.06,27.81,131.85,203.13,Poor
2023-11-07 16:00:00,3.81,12.1,2.61,13.58,0.6,0.74,28.12,70.06,0.52,261.54,0.0,0.0,74.71,201.46,136.3,21.17,15.49,5.0,28.27,135.08,201.46,Poor
2023-11-07 17:00:00,3.81,12.13,2.6,13.49,0.6,0.73,28.13,69.61,0.52,249.87,0.0,0.0,74.71,200.625,136.08,21.25,15.48,4.96,29.72,130.86,136.08,Moderate
2023-11-07 18:00:00,3.86,12.57,2.59,13.55,0.72,0.77,28.11,69.25,0.52,253.97,0.0,0.0,74.71,199.79,135.74,22.19,15.44,4.95,33.63,112.65,199.79,Moderate
2023-11-07 19:00:00,4.03,13.58,2.66,13.93,1.2,1.07,28.11,68.84,0.52,253.01,0.0,0.0,74.71,198.93,136.38,24.23,15.44,4.93,40.7,93.47,198.93,Moderate
2023-11-07 20:00:00,4.02,13.98,2.74,14.27,1.36,1.25,28.1,68.5,0.52,245.48,0.0,0.0,74.71,198.97,137.34,25.19,15.53,4.9,44.22,81.04,198.97,Moderate
2023-11-07 21:00:00,4.02,14.51,2.78,14.48,1.45,1.36,28.08,68.2,0.52,240.34,0.0,0.0,74.71,196.84,137.31,26.42,15.61,4.9,48.3,68.98,196.84,Moderate
2023-11-07 22:00:00,4.05,15.12,2.83,14.71,1.54,1.48,28.03,68.06,0.53,237.09,0.0,0.0,74.71,195.63,137.99,27.79,15.65,4.89,50.67,53.95,195.63,Moderate
2023-11-07 23:00:00,4.08,15.53,2.9,15.06,1.64,1.62,27.99,67.88,0.54,236.32,0.0,0.0,74.71,195.13,138.91,28.69,15.64,4.89,53.04,41.95,195.13,Moderate
2023-11-08 00:00:00,4.08,15.44,2.89,15.07,1.67,1.66,27.95,67.64,0.54,236.32,0.0,0.0,74.72,193.71,139.27,28.51,15.68,4.88,52.29,37.59,193.71,Moderate
2023-11-08 01:00:00,4.05,15.29,2.85,14.96,1.66,1.64,27.88,67.49,0.53,232.22,0.0,0.0,74.72,190.04,138.86,28.2,15.7,4.89,50.394999999999996,37.03,190.04,Moderate
2023-11-08 02:00:00,4.02,15.08,2.76,14.87,1.66,1.64,27.82,67.36,0.53,229.77,0.0,0.0,74.72,186.17,138.16,27.74,15.69,4.91,48.5,41.27,186.17,Moderate
