Date,NO,NOx,Benzene,Toluene,AT,RH,WD,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-08-01,2.4909756097560978,13.79609756097561,0.1029268292682926,0.8214634146341464,22.39414634146341,84.45560975609756,212.37853658536585,706.2190243902438,18.88170731707317,24.34951219512195,27.215853658536584,6.597317073170732,0.8002439024390244,49.26,26.53,49.26,Good
2022-08-02,2.5068902439024394,14.08952235772358,0.10067073170731707,0.8632520325203252,22.622825203252034,83.59566056910569,211.25758130081303,705.4489430894309,20.094349593495938,24.72822154471545,27.787174796747966,6.459176829268293,0.8277642276422764,37.12520833333333,24.93625,37.23625,Good
2022-08-03,2.580833333333333,17.40041666666667,0.10000000000000002,0.9366666666666666,22.53625,83.86916666666667,213.39041666666665,706.0954166666667,22.912499999999998,24.644583333333333,34.2825,6.75375,0.7408333333333333,41.910625,22.732916666666668,44.70541666666667,Good
2022-08-04,2.5275,21.790833333333335,0.10000000000000002,1.4574999999999998,22.037916666666664,86.8325,217.92583333333334,709.1341666666667,31.379166666666666,28.278750000000002,42.945,6.727083333333333,0.6841666666666667,47.57096153846154,21.243958333333335,49.744166666666665,Good
2022-08-05,2.386428571428571,12.312142857142858,0.1,0.6357142857142858,21.415714285714284,87.325,221.01785714285714,714.5699999999999,15.580714285714285,16.390714285714285,24.314285714285713,6.215714285714285,0.7592857142857143,13.93978021978022,18.12964285714286,24.754285714285714,Good
2022-08-06,2.4367948717948718,7.515,0.1,0.39961538461538454,21.822051282051284,83.09948717948718,220.41358974358974,706.8482051282051,12.81051282051282,17.518333333333334,14.863076923076923,7.138846153846154,0.8760256410256411,22.64,33.77625,33.77625,Good
2022-08-07,2.5677350427350425,7.347916666666666,0.10000000000000002,0.31846153846153846,21.815149572649574,83.09767094017094,220.33505341880343,704.2689316239316,12.745662393162393,17.994722222222222,14.459807692307692,7.399967948717948,0.846741452991453,17.63375,29.833333333333332,29.833333333333332,Good
2022-08-08,2.6750000000000003,7.616666666666667,0.10000000000000002,0.2758333333333333,21.933333333333334,83.2825,220.23041666666666,703.5124999999999,16.640833333333333,22.81125,14.917499999999999,7.232916666666667,0.8275,18.608333333333334,30.687916666666666,30.687916666666666,Good
2022-08-09,2.397777777777778,7.167222222222222,0.1,0.3705555555555555,21.860555555555557,80.30611111111111,214.13555555555556,703.468888888889,20.99,32.26611111111111,14.161666666666667,7.379444444444445,0.8505555555555555,15.04730769230769,26.767350427350426,32.349444444444444,Good
2022-08-10,2.502947368421053,7.044315789473684,0.1,0.37,21.442684210526316,79.45836842105264,212.15673684210523,703.8955789473684,20.834105263157895,33.105315789473686,13.872789473684211,7.938894736842106,0.8212631578947368,15.756,30.758,30.758,Good
2022-08-11,2.6775877192982454,7.313640350877193,0.10000000000000002,0.37958333333333333,22.142192982456137,75.86355263157894,214.22877192982457,704.2861184210527,21.948991228070174,35.61364035087719,14.334934210526315,8.167258771929825,0.8266447368421052,16.22375,33.46541666666666,36.09166666666667,Good
2022-08-12,2.609090909090909,8.47181818181818,0.1,0.3604545454545454,23.462272727272726,72.96863636363636,220.92045454545453,705.6654545454545,17.82,33.955,16.654090909090908,7.653181818181818,0.8413636363636363,15.474545454545455,36.17795454545455,37.94954545454545,Good
2022-08-13,2.591578947368421,9.17263157894737,0.1,0.2726315789473684,23.30842105263158,73.03105263157894,225.13842105263157,706.26,17.8,31.551052631578948,18.031052631578948,6.994736842105263,0.8231578947368421,18.053684210526313,35.41052631578947,37.28631578947369,Good
2022-08-14,2.610909090909091,9.793636363636365,0.1,0.3109090909090909,22.878636363636364,73.13909090909091,223.5472727272727,706.8136363636363,18.366818181818182,31.99818181818182,19.277272727272727,6.950454545454545,0.7972727272727272,16.1547233201581,32.74434782608696,33.533181818181816,Good
