Date,NO,NOx,Benzene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,TOT-RF,SR,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2021-01-15,9.52625,39.5125,0.0625,0.73875,0.4604166666666667,23.451666666666668,77.54708333333333,1.9891666666666665,133.34625,0.0,0.014583333333333332,999.93,65.30666666666666,68.78583333333333,43.293749999999996,14.85875,7.73,49.062083333333334,1.7116666666666667,69.2375,Satisfactory
2021-01-16,11.540416666666665,55.61375,0.09375,0.43124999999999997,0.34958333333333336,22.9825,71.015,2.17375,126.28791666666666,0.0,0.010833333333333334,999.93,46.42333333333334,50.6475,55.303125,13.433333333333332,14.770416666666668,45.66,6.947500000000001,56.25,Satisfactory
2021-01-17,11.178333333333335,52.623333333333335,0.06041666666666667,0.34125,0.4995833333333333,23.12375,73.405,2.2624999999999997,122.08,0.0,0.01,999.93,60.31375,63.548750000000005,51.736250000000005,7.960416666666667,9.80625,47.10375,5.010416666666667,63.63791666666666,Satisfactory
2021-01-18,5.802499999999999,29.79625,0.105,0.3829166666666666,0.5004166666666666,23.905416666666667,76.0175,1.9949999999999999,92.24666666666667,0.0,0.01,999.93,35.98854166666667,42.24708333333333,29.99,3.9983333333333335,4.3116666666666665,36.815,41.524166666666666,65.64125,Good
2021-01-19,6.8374999999999995,43.60375,0.0825,0.5275,0.4458333333333333,26.472916666666666,67.93958333333333,1.9229166666666666,97.93041666666666,0.0,0.01,999.93,41.844791666666666,47.82333333333333,45.831041666666664,4.722916666666666,5.199583333333333,51.435833333333335,30.082083333333333,60.562083333333334,Satisfactory
2021-01-20,13.082916666666668,69.46458333333334,0.06333333333333334,0.42875,0.47208333333333335,26.694166666666664,69.62458333333333,1.9245833333333333,114.93541666666665,0.0,0.01,999.93,78.30375,77.9775,70.32125,5.5125,6.970416666666666,71.65958333333333,1.7629166666666667,82.93708333333333,Satisfactory
2021-01-21,7.4125000000000005,52.99208333333333,0.0675,0.4708333333333334,0.49041666666666667,26.35875,64.13958333333333,1.92375,112.46249999999999,0.0,0.01,999.93,71.91708333333334,70.76958333333333,56.80166666666667,10.522083333333333,5.593333333333334,51.29583333333333,8.430416666666668,72.47041666666667,Satisfactory
2021-01-22,10.911666666666667,58.15208333333333,0.06166666666666667,0.40208333333333335,0.46708333333333335,23.44666666666667,71.20625,2.11625,113.735,0.0,0.01,999.93,90.83187500000001,91.16875,58.90833333333333,12.362083333333333,6.1691666666666665,59.53791666666667,7.067916666666666,91.81375000000001,Satisfactory
2021-01-23,8.597916666666666,64.60458333333334,0.06541666666666666,0.3066666666666667,0.6391666666666667,23.505416666666665,71.94208333333334,1.9799999999999998,100.8,0.0,0.01,999.93,98.93041666666666,97.435,69.85875,16.890833333333333,6.435,65.2775,8.206249999999999,99.29875,Satisfactory
2021-01-24,11.529166666666667,66.33125,0.06833333333333334,0.26333333333333336,1.0279166666666668,24.976249999999997,70.79125,1.92,71.34041666666667,0.0,0.01,999.93,86.66416666666667,91.95291666666667,68.33624999999999,15.801250000000001,5.986666666666667,57.196041666666666,4.68375,91.95291666666667,Satisfactory
