Timestamp,AQI
2023-04-06,156.38291666666666
2023-04-07,130.61416666666665
2023-04-08,156.18791666666667
2023-04-09,305.34041666666667
2023-04-10,307.64708333333334
2023-04-11,336.23833333333334
2023-04-12,263.2191666666667
2023-04-13,237.14791666666667
2023-04-14,289.0491666666667
2023-04-15,306.7920833333333
2023-04-16,329.6525
2023-04-17,296.5420833333333
2023-04-18,382.95250000000004
2023-04-19,263.9575
2023-04-20,167.81791666666666
2023-04-21,152.15333333333334
2023-04-22,162.88708333333332
2023-04-23,149.73833333333332
2023-04-24,177.39499999999998
2023-04-25,145.81958333333333
2023-04-26,231.63458333333332
2023-04-27,254.47083333333333
2023-04-28,199.4325
2023-04-29,217.16583333333332
2023-04-30,148.5575
2023-05-01,112.77916666666665
2023-05-02,104.82333333333332
2023-05-03,111.00541666666668
2023-05-04,135.12541666666667
2023-05-05,203.4
2023-05-06,321.45
2023-05-07,268.14458333333334
2023-05-08,155.36541666666668
2023-05-09,222.18083333333334
2023-05-10,233.79833333333332
2023-05-11,349.14166666666665
2023-05-12,371.2991666666667
2023-05-13,308.46958333333333
2023-05-14,314.6983333333333
2023-05-15,183.88791666666668
2023-05-16,327.9870833333334
2023-05-17,402.1879166666667
2023-05-18,185.14125
2023-05-19,170.38333333333333
2023-05-20,204.4125
2023-05-21,298.91
2023-05-22,250.86625
2023-05-23,250.76
2023-05-24,179.63166666666666
2023-05-25,151.86249999999998
2023-05-26,176.96375
2023-05-27,164.58416666666668
2023-05-28,191.54708333333335
2023-05-29,178.99666666666667
2023-05-30,162.82500000000002
2023-05-31,158.23208333333332
2023-06-01,161.57708333333332
2023-06-02,165.67625
2023-06-03,185.67583333333334
2023-06-04,222.29833333333332
2023-06-05,199.56708333333333
2023-06-06,312.33
2023-06-07,277.54791666666665
2023-06-08,189.53125
2023-06-09,170.41333333333333
2023-06-10,156.23791666666668
2023-06-11,155.76375
2023-06-12,192.98666666666668
2023-06-13,210.33833333333334
2023-06-14,231.3275
2023-06-15,176.26250000000002
2023-06-16,151.81916666666666
2023-06-17,171.26166666666666
2023-06-18,130.26708333333332
2023-06-19,116.21249999999999
2023-06-20,137.42916666666667
2023-06-21,108.3175
2023-06-22,142.93333333333334
2023-06-23,178.6783333333333
2023-06-24,156.65333333333334
2023-06-25,111.565
2023-06-26,105.45916666666666
2023-06-27,126.20625
2023-06-28,120.56416666666667
2023-06-29,177.6654166666667
2023-06-30,180.70791666666665
2023-07-01,173.82625
2023-07-02,178.26666666666665
2023-07-03,244.26916666666668
2023-07-04,253.29166666666666
2023-07-05,206.92916666666667
2023-07-06,177.755
2023-07-07,220.04708333333335
2023-07-08,208.55666666666664
2023-07-09,165.57375
2023-07-10,125.53250000000001
2023-07-11,134.08875
2023-07-12,119.22666666666667
2023-07-13,115.48166666666667
2023-07-14,118.25999999999999
2023-07-15,118.82958333333333
2023-07-16,111.0125
2023-07-17,106.90333333333332
2023-07-18,105.42291666666667
2023-07-19,103.94166666666666
2023-07-20,102.97833333333334
